title,buyer_name,publication_date,publication_number,country,category,priority_bucket,cpv_code,url,source,raw_text
"Rillieux la Pape : Mission d'urbaniste architecte paysagiste en chef de la ZAC des Alagniers / Assistance à Maîtrise d'Ouvrage, Qualité Environnementale Urbaine / Qualité Environnementale du Bâti",GRANDLYON Métropole,2026-03-06,26-22537,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-22537,BOAMP,"Rillieux la Pape : Mission d'urbaniste architecte paysagiste en chef de la ZAC des Alagniers / Assistance à Maîtrise d'Ouvrage, Qualité Environnementale Urbaine / Qualité Environnementale du Bâti | Assistance à maîtrise d'ouvrage | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: architecte | + fort: assistance a maitrise d ouvrage | + moyen: etude | + moyen: paysagiste | + moyen: zac | 69 | https://www.boamp.fr/pages/avis/?q=idweb:26-22537"
Marché de maîtrise d'oeuvre des espaces publics de l'îlot M10 - secteur Massena - ZAC Paris Rive Gauche,SEMAPA,2026-03-14,26-25956,France,ARCHITECTURE_BUILDING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-25956,BOAMP,Marché de maîtrise d'oeuvre des espaces publics de l'îlot M10 - secteur Massena - ZAC Paris Rive Gauche | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: maitrise d oeuvre | + fort: architecte | + moyen: espace public | + moyen: etude | + moyen: paysage | + moyen: paysagiste | + moyen: zac | 75 | https://www.boamp.fr/pages/avis/?q=idweb:26-25956
maitrise d'oeuvre,EFS BRET,2026-03-06,26-22622,France,SURVEY_TOPO,SECONDARY,71250000,https://www.boamp.fr/pages/avis/?q=idweb:26-22622,BOAMP,maitrise d'oeuvre | Etude | Ingénierie | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71250000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71250000 | + fort: maitrise d oeuvre | + moyen: rehabilitation | + moyen: amenagement | + moyen: etude | + moyen: ingenierie | + moyen: interieur | 35 | 29 | 56 | 22 | https://www.boamp.fr/pages/avis/?q=idweb:26-22622
Mission de maitrise d'oeuvre pour l'aménagement du front de neige du quartier du Lavachet à Tignes,Commune de Tignes,2026-03-05,26-21891,France,ARCHITECTURE_BUILDING,CORE,71240000 | 71300000,https://www.boamp.fr/pages/avis/?q=idweb:26-21891,BOAMP,Mission de maitrise d'oeuvre pour l'aménagement du front de neige du quartier du Lavachet à Tignes | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | 71300000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | CPV secondaire 71300000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: amenagement | 73 | https://www.boamp.fr/pages/avis/?q=idweb:26-21891
Mission de maitrise d'oeuvre pour les travaux de réaménagement des locaux de la direction de Martinique (Fort-de-France),Bureau de Recherche en Géologie Minière (Brgm),2026-03-17,26-27923,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-27923,BOAMP,Mission de maitrise d'oeuvre pour les travaux de réaménagement des locaux de la direction de Martinique (Fort-de-France) | Ingénierie | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: amenagement | + moyen: ingenierie | 45 | https://www.boamp.fr/pages/avis/?q=idweb:26-27923
Réalisation d'études et expertises techniques pour des petits aménagements de voiries pour le réseau de transports en commun de SYTRAL Mobilités,SYTRAL Mobilités - TRANSPORT,2026-03-15,26-26571,France,URBANISM_LANDSCAPE,CORE,71300000 | 71335000 | 71351810,https://www.boamp.fr/pages/avis/?q=idweb:26-26571,BOAMP,Réalisation d'études et expertises techniques pour des petits aménagements de voiries pour le réseau de transports en commun de SYTRAL Mobilités | Etude | APPEL_OFFRE | SERVICES | 71300000 | 71335000 | 71351810 | nature APPEL_OFFRE | type SERVICES | CPV secondaire 71300000 | CPV secondaire 71335000 | CPV secondaire 71351810 | + fort:  amo  | + moyen: amenagement | + moyen: etude | + moyen: mobilites | + moyen: mobilite | 69 | https://www.boamp.fr/pages/avis/?q=idweb:26-26571
Missions de maîtrise d’œuvre et missions complémentaires en vue de l’aménagement d’espaces publics et d’infrastructures routières sur le territoire de la ville de Lille - Accord-cadre à marchés subséq,Métropole européenne de Lille,2026-03-14,26-25931,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-25931,BOAMP,Missions de maîtrise d’œuvre et missions complémentaires en vue de l’aménagement d’espaces publics et d’infrastructures routières sur le territoire de la ville de Lille - Accord-cadre à marchés subséq | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: architecte | + moyen: amenagement | + moyen: espace public | 59 | https://www.boamp.fr/pages/avis/?q=idweb:26-25931
Maîtrise d'oeuvre pour la réalisation de la réhabilitation du Gymnase de Saint Trivier de Courtes,IN TERRA,2026-03-13,26-26584,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-26584,BOAMP,Maîtrise d'oeuvre pour la réalisation de la réhabilitation du Gymnase de Saint Trivier de Courtes | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: architecte | + moyen: rehabilitation | + moyen: etude | 1 | https://www.boamp.fr/pages/avis/?q=idweb:26-26584
"Maîtrise d'oeuvre pour la rénovation thermique des batiments E, F et C du campus Agronova - EPLEFPA Montbrison-Précieux (42)",DEL - Direction de l éducation et des lycées,2026-03-10,26-24470,France,ARCHITECTURE_BUILDING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-24470,BOAMP,"Maîtrise d'oeuvre pour la rénovation thermique des batiments E, F et C du campus Agronova - EPLEFPA Montbrison-Précieux (42) | Ingénierie | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: ingenierie | 42 | https://www.boamp.fr/pages/avis/?q=idweb:26-24470"
Mise en accessibilité du collège Louis Pasteur de Vrigne aux Bois - Mission de maîtrise d'oeuvre-.,Conseil Départemental des Ardennes,2026-03-06,26-23320,France,ENGINEERING,SECONDARY,,https://www.boamp.fr/pages/avis/?q=idweb:26-23320,BOAMP,Mise en accessibilité du collège Louis Pasteur de Vrigne aux Bois - Mission de maîtrise d'oeuvre-. | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | nature APPEL_OFFRE | type SERVICES | + fort: maitrise d oeuvre | + fort: maitre d oeuvre | + fort: mission de maitrise d oeuvre | + fort: architecte | + moyen: etude | 8 | https://www.boamp.fr/pages/avis/?q=idweb:26-23320
Mission de maîtrise d'oeuvre partielle pour les travaux de remise aux normes du bâtiment de la crèche Mouriscot,COMMUNE DE BIARRITZ,2026-03-05,26-23134,France,ARCHITECTURE_BUILDING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-23134,BOAMP,Mission de maîtrise d'oeuvre partielle pour les travaux de remise aux normes du bâtiment de la crèche Mouriscot | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: etude | 64 | https://www.boamp.fr/pages/avis/?q=idweb:26-23134
Maîtrise d'oeuvre pour la construction d'un bloc sanitaire public en extension du bureau du Port Diélette,Communauté d'agglomération du Cotentin,2026-03-11,26-25134,France,ARCHITECTURE_BUILDING,CORE,71223000,https://www.boamp.fr/pages/avis/?q=idweb:26-25134,BOAMP,Maîtrise d'oeuvre pour la construction d'un bloc sanitaire public en extension du bureau du Port Diélette | Assistance à maîtrise d'ouvrage | APPEL_OFFRE | SERVICES | 71223000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71223000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + fort: architecte | + fort: architecture | + fort: assistance a maitrise d ouvrage | + moyen: etude | - fort: fourniture | 50 | https://www.boamp.fr/pages/avis/?q=idweb:26-25134
Mission De Maitrise D'oeuvre Pour La Reconstruction Du Mur De Soutenement Situe Chemin De Jean Jacques,Ville de Chambéry,2026-03-13,26-26356,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-26356,BOAMP,Mission De Maitrise D'oeuvre Pour La Reconstruction Du Mur De Soutenement Situe Chemin De Jean Jacques | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: etude | 73 | https://www.boamp.fr/pages/avis/?q=idweb:26-26356
"MISSION DE MAITRISE D'OEUVRE : ETUDE PRELIMINAIRE, RELEVES  ET DIAGNOSTICS DE L'EGLISE SAINT-JACQUES DU TREPORT SUIVIS DE TRAVAUX DE RESTAURATION URGENTS",MAIRIE DU TREPORT,2026-03-12,26-25534,France,ARCHITECTURE_BUILDING,CORE,71221000,https://www.boamp.fr/pages/avis/?q=idweb:26-25534,BOAMP,"MISSION DE MAITRISE D'OEUVRE : ETUDE PRELIMINAIRE, RELEVES  ET DIAGNOSTICS DE L'EGLISE SAINT-JACQUES DU TREPORT SUIVIS DE TRAVAUX DE RESTAURATION URGENTS | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71221000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71221000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: etude | 76 | https://www.boamp.fr/pages/avis/?q=idweb:26-25534"
MISSION DE MAITRISE D'OEUVRE POUR LA REALISATION DE TRAVAUX DE MISE A NIVEAU D'EAU POTABLE ET D'ASSAINISSEMENT - SYNDICAT MIXTE D'AMENAGEMENT DE LA FORET DE LENTE ET DE FONT D'URLE,Département de la Drôme,2026-03-08,26-23553,France,ENGINEERING,SECONDARY,71300000 | 71313000,https://www.boamp.fr/pages/avis/?q=idweb:26-23553,BOAMP,MISSION DE MAITRISE D'OEUVRE POUR LA REALISATION DE TRAVAUX DE MISE A NIVEAU D'EAU POTABLE ET D'ASSAINISSEMENT - SYNDICAT MIXTE D'AMENAGEMENT DE LA FORET DE LENTE ET DE FONT D'URLE | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71300000 | 71313000 | nature APPEL_OFFRE | type SERVICES | CPV secondaire 71300000 | CPV secondaire 71313000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: amenagement | + moyen: etude | 26 | https://www.boamp.fr/pages/avis/?q=idweb:26-23553
"Mission d'assistance à maîtrise d'ouvrage construction de l'école maternelle Michel Noir suite à la liquidation judiciaire du titulaire 
Phase 5  et 6 du contrat initial",VILLE DE LURE,2026-03-06,26-23428,France,AMO_PROGRAMMING,CORE,,https://www.boamp.fr/pages/avis/?q=idweb:26-23428,BOAMP,"Mission d'assistance à maîtrise d'ouvrage construction de l'école maternelle Michel Noir suite à la liquidation judiciaire du titulaire 
Phase 5  et 6 du contrat initial | Assistance à maîtrise d'ouvrage | Assistance juridique | Assistance technique | APPEL_OFFRE | SERVICES | nature APPEL_OFFRE | type SERVICES | + fort: maitrise d oeuvre | + fort: architecte | + fort: assistance a maitrise d ouvrage | + fort:  amo | 70 | https://www.boamp.fr/pages/avis/?q=idweb:26-23428"
Mission de maîtrise d'oeuvre du réaménagement du pôle gare de Houilles - Carrières-sur-Seine,CA SAINT GERMAIN BOUCLES DE SEINE,2026-03-06,26-22762,France,ARCHITECTURE_BUILDING,CORE,71241000,https://www.boamp.fr/pages/avis/?q=idweb:26-22762,BOAMP,Mission de maîtrise d'oeuvre du réaménagement du pôle gare de Houilles - Carrières-sur-Seine | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71241000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + moyen: amenagement | 78 | https://www.boamp.fr/pages/avis/?q=idweb:26-22762
Mission de maîtrise d'œuvre – Création d’une aire publique de stationnement au 18 rue Jules Ferry,Commune de Lucé (28),2026-03-16,26-27134,France,URBANISM_LANDSCAPE,CORE,71300000,https://www.boamp.fr/pages/avis/?q=idweb:26-27134,BOAMP,Mission de maîtrise d'œuvre – Création d’une aire publique de stationnement au 18 rue Jules Ferry | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71300000 | nature APPEL_OFFRE | type SERVICES | CPV secondaire 71300000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | + fort: architecte | + moyen: amenagement | + moyen: etude | + moyen: paysage | + moyen: paysagiste | 28 | https://www.boamp.fr/pages/avis/?q=idweb:26-27134
OP304 - Concession d'aménagement de la ZAC de la Métairie Neuve à Carhaix - mission de MOE,SemBreizh,2026-03-13,26-25519,France,ARCHITECTURE_BUILDING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-25519,BOAMP,OP304 - Concession d'aménagement de la ZAC de la Métairie Neuve à Carhaix - mission de MOE | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: maitrise d oeuvre | + moyen: amenagement | + moyen: zac | 29 | https://www.boamp.fr/pages/avis/?q=idweb:26-25519
Moe de conception de l'aménagement écologique et paysager à base de sédiments traités à Mondeville,Syndicat Mixte Ports de Normandie,2026-03-10,26-24355,France,URBANISM_LANDSCAPE,CORE,71420000,https://www.boamp.fr/pages/avis/?q=idweb:26-24355,BOAMP,Moe de conception de l'aménagement écologique et paysager à base de sédiments traités à Mondeville | Espaces verts | APPEL_OFFRE | SERVICES | 71420000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71420000 | + fort: maitrise d oeuvre | + moyen: amenagement | + moyen: etude | + moyen: paysage | 14 | https://www.boamp.fr/pages/avis/?q=idweb:26-24355
maitrise d'oeuvre,EFS BRET,2026-03-05,26-22371,France,SURVEY_TOPO,SECONDARY,71250000,https://www.boamp.fr/pages/avis/?q=idweb:26-22371,BOAMP,maitrise d'oeuvre | Etude | Ingénierie | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71250000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71250000 | + fort: maitrise d oeuvre | + moyen: rehabilitation | + moyen: etude | + moyen: ingenierie | 35 | 29 | 56 | 22 | https://www.boamp.fr/pages/avis/?q=idweb:26-22371
CONCOURS DE MAITRISE D'OEUVRE POUR LA RENOVATION URBAINE DU QUARTIER CABIAC,MONTELIMAR AGGLOMERATION HABITAT,2026-03-15,26-26819,France,COMPETITIONS,CORE,71200000,https://www.boamp.fr/pages/avis/?q=idweb:26-26819,BOAMP,CONCOURS DE MAITRISE D'OEUVRE POUR LA RENOVATION URBAINE DU QUARTIER CABIAC | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71200000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71200000 | + fort: maitrise d oeuvre | + fort: concours de maitrise d oeuvre | 26 | https://www.boamp.fr/pages/avis/?q=idweb:26-26819
"Mission de maitrise d'oeuvre relative aux travaux de rénovation des courants forts, des courants faibles et d'une partie du bâti du radar météorologique de Montancy",METEO-FRANCE,2026-03-12,26-25061,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-25061,BOAMP,"Mission de maitrise d'oeuvre relative aux travaux de rénovation des courants forts, des courants faibles et d'une partie du bâti du radar météorologique de Montancy | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 94 | 31 | 25 | https://www.boamp.fr/pages/avis/?q=idweb:26-25061"
"MISSION DE MAITRISE D'OEUVRE
Démolition
GRAND MATBIAU îlot Cheminots - Saint Laurent
Etablissement Public Foncier Local du Grand Toulouse
26EPFL010",EPFL DU GRAND TOULOUSE,2026-03-12,26-24837,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-24837,BOAMP,"MISSION DE MAITRISE D'OEUVRE
Démolition
GRAND MATBIAU îlot Cheminots - Saint Laurent
Etablissement Public Foncier Local du Grand Toulouse
26EPFL010 | Maîtrise d'oeuvre | Prestations de services | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 31 | https://www.boamp.fr/pages/avis/?q=idweb:26-24837"
Mission de maîtrise d'oeuvre dans le cadre de la Rénovation de la Chapelle Saint Benoît à Marmande,Commune de Marmande,2026-03-12,26-25648,France,ARCHITECTURE_BUILDING,CORE,71200000,https://www.boamp.fr/pages/avis/?q=idweb:26-25648,BOAMP,Mission de maîtrise d'oeuvre dans le cadre de la Rénovation de la Chapelle Saint Benoît à Marmande | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71200000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71200000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 47 | https://www.boamp.fr/pages/avis/?q=idweb:26-25648
Mission de maîtrise d'œuvre pour les espaces publics du projet de requalification du quartier du Mail,Commune de Vélizy-Villacoublay,2026-03-11,26-24337,France,ARCHITECTURE_BUILDING,CORE,71222000,https://www.boamp.fr/pages/avis/?q=idweb:26-24337,BOAMP,Mission de maîtrise d'œuvre pour les espaces publics du projet de requalification du quartier du Mail | Assistance à maîtrise d'ouvrage | Maîtrise d'oeuvre | Espaces verts | Ouvrage hydraulique | APPEL_OFFRE | SERVICES | 71222000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71222000 | + fort: maitrise d oeuvre | + fort: assistance a maitrise d ouvrage | 78 | https://www.boamp.fr/pages/avis/?q=idweb:26-24337
"0168 - TERRENOIRE
Mission de maîtrise d'oeuvre 
Construction neuve de 45 logements",TOIT FOREZIEN,2026-03-10,26-24061,France,ARCHITECTURE_BUILDING,CORE,71240000,https://www.boamp.fr/pages/avis/?q=idweb:26-24061,BOAMP,"0168 - TERRENOIRE
Mission de maîtrise d'oeuvre 
Construction neuve de 45 logements | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71240000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71240000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 42 | https://www.boamp.fr/pages/avis/?q=idweb:26-24061"
Mission de maîtrise d'oeuvre pour la construction de la caserne Saint-Ours-Les-Roches / Pontgibaud,Sdis 63,2026-03-09,26-24110,France,ARCHITECTURE_BUILDING,CORE,71221000,https://www.boamp.fr/pages/avis/?q=idweb:26-24110,BOAMP,Mission de maîtrise d'oeuvre pour la construction de la caserne Saint-Ours-Les-Roches / Pontgibaud | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71221000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71221000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 63 | https://www.boamp.fr/pages/avis/?q=idweb:26-24110
Mission de maitrise d'oeuvre: rénovation patrimoniale et amélioration des performances énergétiques du bâtiment D1au lycée Professionnel de La Forêt à Chantilly,Région Hauts-de-France,2026-03-05,26-21893,France,ARCHITECTURE_BUILDING,CORE,71200000,https://www.boamp.fr/pages/avis/?q=idweb:26-21893,BOAMP,Mission de maitrise d'oeuvre: rénovation patrimoniale et amélioration des performances énergétiques du bâtiment D1au lycée Professionnel de La Forêt à Chantilly | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71200000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71200000 | + fort: maitrise d oeuvre | + fort: mission de maitrise d oeuvre | 59 | https://www.boamp.fr/pages/avis/?q=idweb:26-21893
"Mission d'Ordonnancement, Pilotage et Coordination
Projet de Réhabilitation et extension des bâtiments du Bloc Médico Chirurgical (BMC) au Centre Hospitalier de ROMORANTIN-LANTHENAY",CH Blois Etablissement support du GHT Santé 41,2026-03-15,26-26663,France,COMPETITIONS,CORE,71521000,https://www.boamp.fr/pages/avis/?q=idweb:26-26663,BOAMP,"Mission d'Ordonnancement, Pilotage et Coordination
Projet de Réhabilitation et extension des bâtiments du Bloc Médico Chirurgical (BMC) au Centre Hospitalier de ROMORANTIN-LANTHENAY | Mission d'ordonnancement, pilotage, coordination (OPC) | APPEL_OFFRE | SERVICES | 71521000 | nature APPEL_OFFRE | type SERVICES | CPV secondaire 71521000 | + fort: maitrise d oeuvre | + fort: concours de maitrise d oeuvre | + moyen: rehabilitation | + moyen: amenagement | 41 | https://www.boamp.fr/pages/avis/?q=idweb:26-26663"
MISSION DE COORDINATION SECURITE ET PROTECTION DE LA SANTE (CSPS) POUR LA CONCEPTION ET LA CONSTRUCTION DE QUARTIERS POUR COURTES PEINES (QCP),L' APIJ,2026-03-13,26-25528,France,AMO_PROGRAMMING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-25528,BOAMP,MISSION DE COORDINATION SECURITE ET PROTECTION DE LA SANTE (CSPS) POUR LA CONCEPTION ET LA CONSTRUCTION DE QUARTIERS POUR COURTES PEINES (QCP) | Assistance à maîtrise d'ouvrage | Etude | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: assistance a maitrise d ouvrage | + moyen: etude | 75 | 77 | 78 | 91 | 92 | 93 | 94 | 95 | https://www.boamp.fr/pages/avis/?q=idweb:26-25528
Marché public de maîtrise d??uvre pour la modernisation des menuiseries extérieures de 5 écoles à PARIS (75013),"Ville de Paris - Direction Constructions Publiques et Architecture - 
Section Locale d'Architecture des 5ème et 13ème arrondissements (SLA 5-13) 62 rue Corvisart 75013 
Paris",2026-03-12,26-26068,France,ENGINEERING,SECONDARY,75200000,https://www.boamp.fr/pages/avis/?q=idweb:26-26068,BOAMP,Marché public de maîtrise d??uvre pour la modernisation des menuiseries extérieures de 5 écoles à PARIS (75013) | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 75200000 | nature APPEL_OFFRE | type SERVICES | + fort: maitrise d oeuvre | + fort: architecte | + fort: architecture | + moyen: etude | 75 | https://www.boamp.fr/pages/avis/?q=idweb:26-26068
Marché de Maîtrise d'oeuvre pour la réhabilitation du bâtiment de l'Urssaf Lorraine - site d'Epinal,URSSAF DE LORRAINE,2026-03-12,26-24777,France,ARCHITECTURE_BUILDING,CORE,71000000,https://www.boamp.fr/pages/avis/?q=idweb:26-24777,BOAMP,Marché de Maîtrise d'oeuvre pour la réhabilitation du bâtiment de l'Urssaf Lorraine - site d'Epinal | Maîtrise d'oeuvre | APPEL_OFFRE | SERVICES | 71000000 | nature APPEL_OFFRE | type SERVICES | CPV fort 71000000 | + fort: maitrise d oeuvre | + moyen: rehabilitation | 54 | 57 | 67 | 68 | 88 | https://www.boamp.fr/pages/avis/?q=idweb:26-24777
"MISSION D'ASSISTANCE A MAITRISE D'OUVRAGE 
POUR LE PROJET DE REDÉVELOPPEMENT BÂTIMENTAIRE DU SITE DE L'INSTITUT IMAGINE",Institut des maladies génétiques Imagine,2026-03-10,26-24465,France,ARCHITECTURE_BUILDING,CORE,71241000,https://www.boamp.fr/pages/avis/?q=idweb:26-24465,BOAMP,"MISSION D'ASSISTANCE A MAITRISE D'OUVRAGE 
POUR LE PROJET DE REDÉVELOPPEMENT BÂTIMENTAIRE DU SITE DE L'INSTITUT IMAGINE | Etude | Prestations de services | APPEL_OFFRE | SERVICES | 71241000 | nature APPEL_OFFRE | type SERVICES | CPV archi 71241000 | + fort: assistance a maitrise d ouvrage | + moyen: etude | + moyen: batimentaire | 75 | https://www.boamp.fr/pages/avis/?q=idweb:26-24465"
